   10,    29, 2.666666699999999824e-07
   11,    29, 6.666666699999999378e-08
   50,    29, 4.444444400000000005e-08
   51,    29, 1.777777799999999883e-07
   52,    29, 4.444444400000000005e-08
    9,    30, 8.888888900000000373e-08
   11,    30, -8.888888900000000373e-08
   50,    30, 4.444444400000000005e-08
   52,    30, -4.444444400000000005e-08
   10,    31, 2.111111099999999859e-05
   11,    31, 9.777777800000000410e-05
   12,    31, 2.111111099999999859e-05
   51,    31, 8.888888900000000532e-06
   52,    31, 4.222222199999999719e-05
   53,    31, 8.888888900000000532e-06
   10,    32, 6.666666699999999378e-08
   11,    32, 2.666666699999999824e-07
   12,    32, 6.666666699999999378e-08
   51,    32, 4.444444400000000005e-08
   52,    32, 1.777777799999999883e-07
   53,    32, 4.444444400000000005e-08
   10,    33, 8.888888900000000373e-08
   12,    33, -8.888888900000000373e-08
   51,    33, 4.444444400000000005e-08
   53,    33, -4.444444400000000005e-08
   11,    34, 2.111111099999999859e-05
   12,    34, 9.777777800000000410e-05
   13,    34, 2.111111099999999859e-05
   52,    34, 8.888888900000000532e-06
   53,    34, 4.222222199999999719e-05
   54,    34, 8.888888900000000532e-06
   11,    35, 6.666666699999999378e-08
   12,    35, 2.666666699999999824e-07
   13,    35, 6.666666699999999378e-08
   52,    35, 4.444444400000000005e-08
   53,    35, 1.777777799999999883e-07
   54,    35, 4.444444400000000005e-08
   11,    36, 8.888888900000000373e-08
   13,    36, -8.888888900000000373e-08
   52,    36, 4.444444400000000005e-08
   54,    36, -4.444444400000000005e-08
   12,    37, 2.111111099999999859e-05
   13,    37, 9.777777800000000410e-05
   14,    37, 2.111111099999999859e-05
   53,    37, 8.888888900000000532e-06
   54,    37, 4.222222199999999719e-05
   55,    37, 8.888888900000000532e-06
   12,    38, 6.666666699999999378e-08
   13,    38, 2.666666699999999824e-07
   14,    38, 6.666666699999999378e-08
   53,    38, 4.444444400000000005e-08
   54,    38, 1.777777799999999883e-07
   55,    38, 4.444444400000000005e-08
   12,    39, 8.888888900000000373e-08
   14,    39, -8.888888900000000373e-08
   53,    39, 4.444444400000000005e-08
   55,    39, -4.444444400000000005e-08
   13,    40, 2.111111099999999859e-05
   14,    40, 9.777777800000000410e-05
   15,    40, 2.111111099999999859e-05
   54,    40, 8.888888900000000532e-06
   55,    40, 4.222222199999999719e-05
   56,    40, 8.888888900000000532e-06
   13,    41, 6.666666699999999378e-08
   14,    41, 2.666666699999999824e-07
   15,    41, 6.666666699999999378e-08
   54,    41, 4.444444400000000005e-08
   55,    41, 1.777777799999999883e-07
   56,    41, 4.444444400000000005e-08
   13,    42, 8.888888900000000373e-08
   15,    42, -8.888888900000000373e-08
   54,    42, 4.444444400000000005e-08
   56,    42, -4.444444400000000005e-08
   14,    43, 2.111111099999999859e-05
   15,    43, 9.777777800000000410e-05
   16,    43, 2.111111099999999859e-05
   55,    43, 8.888888900000000532e-06
   56,    43, 4.222222199999999719e-05
   57,    43, 8.888888900000000532e-06
   14,    44, 6.666666699999999378e-08
   15,    44, 2.666666699999999824e-07
   16,    44, 6.666666699999999378e-08
   55,    44, 4.444444400000000005e-08
   56,    44, 1.777777799999999883e-07
   57,    44, 4.444444400000000005e-08
   14,    45, 8.888888900000000373e-08
   16,    45, -8.888888900000000373e-08
   55,    45, 4.444444400000000005e-08
   57,    45, -4.444444400000000005e-08
   15,    46, 2.111111099999999859e-05
   16,    46, 9.777777800000000410e-05
   17,    46, 2.111111099999999859e-05
   56,    46, 8.888888900000000532e-06
   57,    46, 4.222222199999999719e-05
   58,    46, 8.888888900000000532e-06
   15,    47, 6.666666699999999378e-08
   16,    47, 2.666666699999999824e-07
   17,    47, 6.666666699999999378e-08
   56,    47, 4.444444400000000005e-08
   57,    47, 1.777777799999999883e-07
   58,    47, 4.444444400000000005e-08
   15,    48, 8.888888900000000373e-08
   17,    48, -8.888888900000000373e-08
   56,    48, 4.444444400000000005e-08
   58,    48, -4.444444400000000005e-08
   16,    49, 2.111111099999999859e-05
   17,    49, 9.777777800000000410e-05
   18,    49, 2.111111099999999859e-05
   57,    49, 8.888888900000000532e-06
   58,    49, 4.222222199999999719e-05
   59,    49, 8.888888900000000532e-06
   16,    50, 6.666666699999999378e-08
   17,    50, 2.666666699999999824e-07
   18,    50, 6.666666699999999378e-08
   57,    50, 4.444444400000000005e-08
   58,    50, 1.777777799999999883e-07
   59,    50, 4.444444400000000005e-08
   16,    51, 8.888888900000000373e-08
   18,    51, -8.888888900000000373e-08
   57,    51, 4.444444400000000005e-08
   59,    51, -4.444444400000000005e-08
   17,    52, 2.111111099999999859e-05
   18,    52, 9.777777800000000410e-05
   19,    52, 2.111111099999999859e-05
   58,    52, 8.888888900000000532e-06
   59,    52, 4.222222199999999719e-05
   60,    52, 8.888888900000000532e-06
   17,    53, 6.666666699999999378e-08
   18,    53, 2.666666699999999824e-07
   19,    53, 6.666666699999999378e-08
   58,    53, 4.444444400000000005e-08
   59,    53, 1.777777799999999883e-07
   60,    53, 4.444444400000000005e-08
   17,    54, 8.888888900000000373e-08
   19,    54, -8.888888900000000373e-08
   58,    54, 4.444444400000000005e-08
   60,    54, -4.444444400000000005e-08
   18,    55, 2.111111099999999859e-05
   19,    55, 9.777777800000000410e-05
   20,    55, 2.111111099999999859e-05
   59,    55, 8.888888900000000532e-06
   60,    55, 4.222222199999999719e-05
   61,    55, 8.888888900000000532e-06
   18,    56, 6.666666699999999378e-08
   19,    56, 2.666666699999999824e-07
   20,    56, 6.666666699999999378e-08
   59,    56, 4.444444400000000005e-08
   60,    56, 1.777777799999999883e-07
   61,    56, 4.444444400000000005e-08
   18,    57, 8.888888900000000373e-08
   20,    57, -8.888888900000000373e-08
   59,    57, 4.444444400000000005e-08
   61,    57, -4.444444400000000005e-08
   19,    58, 2.111111099999999859e-05
   20,    58, 9.777777800000000410e-05
   21,    58, 2.111111099999999859e-05
   60,    58, 8.888888900000000532e-06
   61,    58, 4.222222199999999719e-05
   62,    58, 8.888888900000000532e-06
   19,    59, 6.666666699999999378e-08
   20,    59, 2.666666699999999824e-07
   21,    59, 6.666666699999999378e-08
   60,    59, 4.444444400000000005e-08
   61,    59, 1.777777799999999883e-07
   62,    59, 4.444444400000000005e-08
   19,    60, 8.888888900000000373e-08
   21,    60, -8.888888900000000373e-08
   60,    60, 4.444444400000000005e-08
   62,    60, -4.444444400000000005e-08
   20,    61, 2.111111099999999859e-05
   21,    61, 9.777777800000000410e-05
   22,    61, 2.111111099999999859e-05
   61,    61, 8.888888900000000532e-06
   62,    61, 4.222222199999999719e-05
   63,    61, 8.888888900000000532e-06
   20,    62, 6.666666699999999378e-08
   21,    62, 2.666666699999999824e-07
   22,    62, 6.666666699999999378e-08
   61,    62, 4.444444400000000005e-08
   62,    62, 1.777777799999999883e-07
   63,    62, 4.444444400000000005e-08
   20,    63, 8.888888900000000373e-08
   22,    63, -8.888888900000000373e-08
   61,    63, 4.444444400000000005e-08
   63,    63, -4.444444400000000005e-08
   21,    64, 2.111111099999999859e-05
   22,    64, 9.777777800000000410e-05
   23,    64, 2.111111099999999859e-05
   62,    64, 8.888888900000000532e-06
   63,    64, 4.222222199999999719e-05
   64,    64, 8.888888900000000532e-06
   21,    65, 6.666666699999999378e-08
   22,    65, 2.666666699999999824e-07
   23,    65, 6.666666699999999378e-08
   62,    65, 4.444444400000000005e-08
   63,    65, 1.777777799999999883e-07
   64,    65, 4.444444400000000005e-08
   21,    66, 8.888888900000000373e-08
   23,    66, -8.888888900000000373e-08
   62,    66, 4.444444400000000005e-08
   64,    66, -4.444444400000000005e-08
   22,    67, 2.111111099999999859e-05
   23,    67, 9.777777800000000410e-05
   24,    67, 2.111111099999999859e-05
   63,    67, 8.888888900000000532e-06
   64,    67, 4.222222199999999719e-05
   65,    67, 8.888888900000000532e-06
   22,    68, 6.666666699999999378e-08
   23,    68, 2.666666699999999824e-07
   24,    68, 6.666666699999999378e-08
   63,    68, 4.444444400000000005e-08
   64,    68, 1.777777799999999883e-07
   65,    68, 4.444444400000000005e-08
   22,    69, 8.888888900000000373e-08
   24,    69, -8.888888900000000373e-08
   63,    69, 4.444444400000000005e-08
   65,    69, -4.444444400000000005e-08
   23,    70, 2.111111099999999859e-05
   24,    70, 9.777777800000000410e-05
   25,    70, 2.111111099999999859e-05
   64,    70, 8.888888900000000532e-06
   65,    70, 4.222222199999999719e-05
   66,    70, 8.888888900000000532e-06
   23,    71, 6.666666699999999378e-08
   24,    71, 2.666666699999999824e-07
   25,    71, 6.666666699999999378e-08
   64,    71, 4.444444400000000005e-08
   65,    71, 1.777777799999999883e-07
   66,    71, 4.444444400000000005e-08
   23,    72, 8.888888900000000373e-08
   25,    72, -8.888888900000000373e-08
   64,    72, 4.444444400000000005e-08
   66,    72, -4.444444400000000005e-08
   24,    73, 2.111111099999999859e-05
   25,    73, 9.777777800000000410e-05
   26,    73, 2.111111099999999859e-05
   65,    73, 8.888888900000000532e-06
   66,    73, 4.222222199999999719e-05
   67,    73, 8.888888900000000532e-06
   24,    74, 6.666666699999999378e-08
   25,    74, 2.666666699999999824e-07
   26,    74, 6.666666699999999378e-08
   65,    74, 4.444444400000000005e-08
   66,    74, 1.777777799999999883e-07
   67,    74, 4.444444400000000005e-08
   24,    75, 8.888888900000000373e-08
   26,    75, -8.888888900000000373e-08
   65,    75, 4.444444400000000005e-08
   67,    75, -4.444444400000000005e-08
   25,    76, 2.111111099999999859e-05
   26,    76, 9.777777800000000410e-05
   27,    76, 2.111111099999999859e-05
   66,    76, 8.888888900000000532e-06
   67,    76, 4.222222199999999719e-05
   68,    76, 8.888888900000000532e-06
   25,    77, 6.666666699999999378e-08
   26,    77, 2.666666699999999824e-07
   27,    77, 6.666666699999999378e-08
   66,    77, 4.444444400000000005e-08
   67,    77, 1.777777799999999883e-07
   68,    77, 4.444444400000000005e-08
   25,    78, 8.888888900000000373e-08
   27,    78, -8.888888900000000373e-08
   66,    78, 4.444444400000000005e-08
   68,    78, -4.444444400000000005e-08
   26,    79, 2.111111099999999859e-05
   27,    79, 9.777777800000000410e-05
   28,    79, 2.111111099999999859e-05
   67,    79, 8.888888900000000532e-06
   68,    79, 4.222222199999999719e-05
   69,    79, 8.888888900000000532e-06
   26,    80, 6.666666699999999378e-08
   27,    80, 2.666666699999999824e-07
   28,    80, 6.666666699999999378e-08
   67,    80, 4.444444400000000005e-08
   68,    80, 1.777777799999999883e-07
   69,    80, 4.444444400000000005e-08
   26,    81, 8.888888900000000373e-08
   28,    81, -8.888888900000000373e-08
   67,    81, 4.444444400000000005e-08
   69,    81, -4.444444400000000005e-08
   27,    82, 2.111111099999999859e-05
   28,    82, 9.777777800000000410e-05
   29,    82, 2.111111099999999859e-05
   68,    82, 8.888888900000000532e-06
   69,    82, 4.222222199999999719e-05
   70,    82, 8.888888900000000532e-06
   27,    83, 6.666666699999999378e-08
   28,    83, 2.666666699999999824e-07
   29,    83, 6.666666699999999378e-08
   68,    83, 4.444444400000000005e-08
   69,    83, 1.777777799999999883e-07
   70,    83, 4.444444400000000005e-08
   27,    84, 8.888888900000000373e-08
   29,    84, -8.888888900000000373e-08
   68,    84, 4.444444400000000005e-08
   70,    84, -4.444444400000000005e-08
   28,    85, 2.111111099999999859e-05
   29,    85, 9.777777800000000410e-05
   30,    85, 2.111111099999999859e-05
   69,    85, 8.888888900000000532e-06
   70,    85, 4.222222199999999719e-05
   71,    85, 8.888888900000000532e-06
   28,    86, 6.666666699999999378e-08
   29,    86, 2.666666699999999824e-07
   30,    86, 6.666666699999999378e-08
   69,    86, 4.444444400000000005e-08
   70,    86, 1.777777799999999883e-07
   71,    86, 4.444444400000000005e-08
   28,    87, 8.888888900000000373e-08
   30,    87, -8.888888900000000373e-08
   69,    87, 4.444444400000000005e-08
   71,    87, -4.444444400000000005e-08
   29,    88, 2.111111099999999859e-05
   30,    88, 9.777777800000000410e-05
   31,    88, 2.111111099999999859e-05
   70,    88, 8.888888900000000532e-06
   71,    88, 4.222222199999999719e-05
   72,    88, 8.888888900000000532e-06
   29,    89, 6.666666699999999378e-08
   30,    89, 2.666666699999999824e-07
   31,    89, 6.666666699999999378e-08
   70,    89, 4.444444400000000005e-08
   71,    89, 1.777777799999999883e-07
   72,    89, 4.444444400000000005e-08
   29,    90, 8.888888900000000373e-08
   31,    90, -8.888888900000000373e-08
   70,    90, 4.444444400000000005e-08
   72,    90, -4.444444400000000005e-08
   30,    91, 2.111111099999999859e-05
   31,    91, 9.777777800000000410e-05
   32,    91, 2.111111099999999859e-05
   71,    91, 8.888888900000000532e-06
   72,    91, 4.222222199999999719e-05
   73,    91, 8.888888900000000532e-06
   30,    92, 6.666666699999999378e-08
   31,    92, 2.666666699999999824e-07
   32,    92, 6.666666699999999378e-08
   71,    92, 4.444444400000000005e-08
   72,    92, 1.777777799999999883e-07
   73,    92, 4.444444400000000005e-08
   30,    93, 8.888888900000000373e-08
   32,    93, -8.888888900000000373e-08
   71,    93, 4.444444400000000005e-08
   73,    93, -4.444444400000000005e-08
   31,    94, 2.111111099999999859e-05
   32,    94, 9.777777800000000410e-05
   33,    94, 2.111111099999999859e-05
   72,    94, 8.888888900000000532e-06
   73,    94, 4.222222199999999719e-05
   74,    94, 8.888888900000000532e-06
   31,    95, 6.666666699999999378e-08
   32,    95, 2.666666699999999824e-07
   33,    95, 6.666666699999999378e-08
   72,    95, 4.444444400000000005e-08
   73,    95, 1.777777799999999883e-07
   74,    95, 4.444444400000000005e-08
   31,    96, 8.888888900000000373e-08
   33,    96, -8.888888900000000373e-08
   72,    96, 4.444444400000000005e-08
   74,    96, -4.444444400000000005e-08
   32,    97, 2.111111099999999859e-05
   33,    97, 9.777777800000000410e-05
   34,    97, 2.111111099999999859e-05
   73,    97, 8.888888900000000532e-06
   74,    97, 4.222222199999999719e-05
   75,    97, 8.888888900000000532e-06
   32,    98, 6.666666699999999378e-08
   33,    98, 2.666666699999999824e-07
   34,    98, 6.666666699999999378e-08
   73,    98, 4.444444400000000005e-08
   74,    98, 1.777777799999999883e-07
   75,    98, 4.444444400000000005e-08
   32,    99, 8.888888900000000373e-08
   34,    99, -8.888888900000000373e-08
   73,    99, 4.444444400000000005e-08
   75,    99, -4.444444400000000005e-08
   33,   100, 2.111111099999999859e-05
   34,   100, 9.777777800000000410e-05
   35,   100, 2.111111099999999859e-05
   74,   100, 8.888888900000000532e-06
   75,   100, 4.222222199999999719e-05
   76,   100, 8.888888900000000532e-06
   33,   101, 6.666666699999999378e-08
   34,   101, 2.666666699999999824e-07
   35,   101, 6.666666699999999378e-08
   74,   101, 4.444444400000000005e-08
   75,   101, 1.777777799999999883e-07
   76,   101, 4.444444400000000005e-08
   33,   102, 8.888888900000000373e-08
   35,   102, -8.888888900000000373e-08
   74,   102, 4.444444400000000005e-08
   76,   102, -4.444444400000000005e-08
   34,   103, 2.111111099999999859e-05
   35,   103, 9.777777800000000410e-05
   36,   103, 2.111111099999999859e-05
   75,   103, 8.888888900000000532e-06
   76,   103, 4.222222199999999719e-05
   77,   103, 8.888888900000000532e-06
   34,   104, 6.666666699999999378e-08
   35,   104, 2.666666699999999824e-07
   36,   104, 6.666666699999999378e-08
   75,   104, 4.444444400000000005e-08
   76,   104, 1.777777799999999883e-07
   77,   104, 4.444444400000000005e-08
   34,   105, 8.888888900000000373e-08
   36,   105, -8.888888900000000373e-08
   75,   105, 4.444444400000000005e-08
   77,   105, -4.444444400000000005e-08
   35,   106, 2.111111099999999859e-05
   36,   106, 9.777777800000000410e-05
   37,   106, 2.111111099999999859e-05
   76,   106, 8.888888900000000532e-06
   77,   106, 4.222222199999999719e-05
   78,   106, 8.888888900000000532e-06
   35,   107, 6.666666699999999378e-08
   36,   107, 2.666666699999999824e-07
   37,   107, 6.666666699999999378e-08
   76,   107, 4.444444400000000005e-08
   77,   107, 1.777777799999999883e-07
   78,   107, 4.444444400000000005e-08
   35,   108, 8.888888900000000373e-08
   37,   108, -8.888888900000000373e-08
   76,   108, 4.444444400000000005e-08
   78,   108, -4.444444400000000005e-08
   36,   109, 2.111111099999999859e-05
   37,   109, 9.777777800000000410e-05
   38,   109, 2.111111099999999859e-05
   77,   109, 8.888888900000000532e-06
   78,   109, 4.222222199999999719e-05
   79,   109, 8.888888900000000532e-06
   36,   110, 6.666666699999999378e-08
   37,   110, 2.666666699999999824e-07
   38,   110, 6.666666699999999378e-08
   77,   110, 4.444444400000000005e-08
   78,   110, 1.777777799999999883e-07
   79,   110, 4.444444400000000005e-08
   36,   111, 8.888888900000000373e-08
   38,   111, -8.888888900000000373e-08
   77,   111, 4.444444400000000005e-08
   79,   111, -4.444444400000000005e-08
   37,   112, 2.111111099999999859e-05
   38,   112, 9.777777800000000410e-05
   39,   112, 2.111111099999999859e-05
   78,   112, 8.888888900000000532e-06
   79,   112, 4.222222199999999719e-05
   80,   112, 8.888888900000000532e-06
   37,   113, 6.666666699999999378e-08
   38,   113, 2.666666699999999824e-07
   39,   113, 6.666666699999999378e-08
   78,   113, 4.444444400000000005e-08
   79,   113, 1.777777799999999883e-07
   80,   113, 4.444444400000000005e-08
   37,   114, 8.888888900000000373e-08
   39,   114, -8.888888900000000373e-08
   78,   114, 4.444444400000000005e-08
   80,   114, -4.444444400000000005e-08
   38,   115, 2.111111099999999859e-05
   39,   115, 9.777777800000000410e-05
   40,   115, 2.111111099999999859e-05
   79,   115, 8.888888900000000532e-06
   80,   115, 4.222222199999999719e-05
   81,   115, 8.888888900000000532e-06
   38,   116, 6.666666699999999378e-08
   39,   116, 2.666666699999999824e-07
   40,   116, 6.666666699999999378e-08
   79,   116, 4.444444400000000005e-08
   80,   116, 1.777777799999999883e-07
   81,   116, 4.444444400000000005e-08
   38,   117, 8.888888900000000373e-08
   40,   117, -8.888888900000000373e-08
   79,   117, 4.444444400000000005e-08
   81,   117, -4.444444400000000005e-08
   39,   118, 2.111111099999999859e-05
   40,   118, 9.777777800000000410e-05
   41,   118, 2.111111099999999859e-05
   80,   118, 8.888888900000000532e-06
   81,   118, 4.222222199999999719e-05
   82,   118, 8.888888900000000532e-06
   39,   119, 6.666666699999999378e-08
   40,   119, 2.666666699999999824e-07
   41,   119, 6.666666699999999378e-08
   80,   119, 4.444444400000000005e-08
   81,   119, 1.777777799999999883e-07
   82,   119, 4.444444400000000005e-08
   39,   120, 8.888888900000000373e-08
   41,   120, -8.888888900000000373e-08
   80,   120, 4.444444400000000005e-08
   82,   120, -4.444444400000000005e-08
   40,   121, 2.111111099999999859e-05
   41,   121, 4.888888900000000205e-05
   81,   121, 8.888888900000000532e-06
   82,   121, 2.111111099999999859e-05
   40,   122, 6.666666699999999378e-08
   41,   122, 1.333333299999999995e-07
   81,   122, 4.444444400000000005e-08
   82,   122, 8.888888900000000373e-08
   40,   123, 8.888888900000000373e-08
   41,   123, 1.333333299999999995e-07
   81,   123, 4.444444400000000005e-08
   82,   123, 6.666666699999999378e-08
    1,   124, 2.111111099999999859e-05
    2,   124, 8.888888900000000532e-06
   42,   124, 9.777777800000000410e-05
   43,   124, 4.222222199999999719e-05
   83,   124, 2.111111099999999859e-05
   84,   124, 8.888888900000000532e-06
    1,   125, -8.888888900000000373e-08
    2,   125, -4.444444400000000005e-08
   83,   125, 8.888888900000000373e-08
   84,   125, 4.444444400000000005e-08
    1,   126, -6.666666699999999378e-08
    2,   126, -4.444444400000000005e-08
   42,   126, -2.666666699999999824e-07
   43,   126, -1.777777799999999883e-07
   83,   126, -6.666666699999999378e-08
   84,   126, -4.444444400000000005e-08
    1,   127, 8.888888900000000532e-06
    2,   127, 4.222222199999999719e-05
    3,   127, 8.888888900000000532e-06
   42,   127, 4.222222199999999719e-05
   43,   127, 1.955555599999999922e-04
   44,   127, 4.222222199999999719e-05
   83,   127, 8.888888900000000532e-06
   84,   127, 4.222222199999999719e-05
   85,   127, 8.888888900000000532e-06
    1,   128, -4.444444400000000005e-08
    2,   128, -1.777777799999999883e-07
    3,   128, -4.444444400000000005e-08
   83,   128, 4.444444400000000005e-08
   84,   128, 1.777777799999999883e-07
   85,   128, 4.444444400000000005e-08
    1,   129, 4.444444400000000005e-08
    3,   129, -4.444444400000000005e-08
   42,   129, 1.777777799999999883e-07
   44,   129, -1.777777799999999883e-07
   83,   129, 4.444444400000000005e-08
   85,   129, -4.444444400000000005e-08
    2,   130, 8.888888900000000532e-06
    3,   130, 4.222222199999999719e-05
    4,   130, 8.888888900000000532e-06
   43,   130, 4.222222199999999719e-05
   44,   130, 1.955555599999999922e-04
   45,   130, 4.222222199999999719e-05
   84,   130, 8.888888900000000532e-06
   85,   130, 4.222222199999999719e-05
   86,   130, 8.888888900000000532e-06
    2,   131, -4.444444400000000005e-08
    3,   131, -1.777777799999999883e-07
    4,   131, -4.444444400000000005e-08
   84,   131, 4.444444400000000005e-08
   85,   131, 1.777777799999999883e-07
   86,   131, 4.444444400000000005e-08
    2,   132, 4.444444400000000005e-08
    4,   132, -4.444444400000000005e-08
   43,   132, 1.777777799999999883e-07
   45,   132, -1.777777799999999883e-07
   84,   132, 4.444444400000000005e-08
   86,   132, -4.444444400000000005e-08
    3,   133, 8.888888900000000532e-06
    4,   133, 4.222222199999999719e-05
    5,   133, 8.888888900000000532e-06
   44,   133, 4.222222199999999719e-05
   45,   133, 1.955555599999999922e-04
   46,   133, 4.222222199999999719e-05
   85,   133, 8.888888900000000532e-06
   86,   133, 4.222222199999999719e-05
   87,   133, 8.888888900000000532e-06
    3,   134, -4.444444400000000005e-08
    4,   134, -1.777777799999999883e-07
    5,   134, -4.444444400000000005e-08
   85,   134, 4.444444400000000005e-08
   86,   134, 1.777777799999999883e-07
   87,   134, 4.444444400000000005e-08
    3,   135, 4.444444400000000005e-08
    5,   135, -4.444444400000000005e-08
   44,   135, 1.777777799999999883e-07
   46,   135, -1.777777799999999883e-07
   85,   135, 4.444444400000000005e-08
   87,   135, -4.444444400000000005e-08
    4,   136, 8.888888900000000532e-06
    5,   136, 4.222222199999999719e-05
    6,   136, 8.888888900000000532e-06
   45,   136, 4.222222199999999719e-05
   46,   136, 1.955555599999999922e-04
   47,   136, 4.222222199999999719e-05
   86,   136, 8.888888900000000532e-06
   87,   136, 4.222222199999999719e-05
   88,   136, 8.888888900000000532e-06
